sample_id,sample_date,chemical,chem_conc,rolling_avg
Q3,2013-10-08,no3_n,143,NA
Q3,2013-10-15,k,NA,NA
Q3,2013-10-15,mg,NA,NA
Q3,2013-10-15,ca,NA,NA
Q3,2013-10-15,nh4_n,NA,NA
Q3,2013-10-15,no3_n,NA,NA
Q3,2013-10-22,k,0.58,NA
Q3,2013-10-22,mg,2.46,NA
Q3,2013-10-22,ca,3.62,NA
Q3,2013-10-22,nh4_n,NA,NA
Q3,2013-10-22,no3_n,86,NA
Q3,2013-10-29,k,0.64,NA
Q3,2013-10-29,mg,2,NA
Q3,2013-10-29,ca,2.84,NA
Q3,2013-10-29,nh4_n,NA,NA
Q3,2013-10-29,no3_n,67,NA
Q3,2013-11-05,k,0.57,NA
Q3,2013-11-05,mg,2.75,NA
Q3,2013-11-05,ca,4.05,NA
Q3,2013-11-05,nh4_n,8,NA
Q3,2013-11-05,no3_n,110,NA
Q3,2013-11-12,k,0.6,NA
Q3,2013-11-12,mg,2.93,NA
Q3,2013-11-12,ca,4.77,NA
Q3,2013-11-12,nh4_n,9,NA
Q3,2013-11-12,no3_n,125,NA
Q3,2013-11-19,k,0.7,NA
Q3,2013-11-19,mg,2.37,NA
Q3,2013-11-19,ca,4.47,NA
Q3,2013-11-19,nh4_n,16,NA
Q3,2013-11-19,no3_n,124,NA
Q3,2013-11-26,k,0.6,NA
Q3,2013-11-26,mg,2.65,NA
Q3,2013-11-26,ca,4.27,NA
Q3,2013-11-26,nh4_n,NA,NA
Q3,2013-11-26,no3_n,NA,NA
Q3,2013-12-03,k,0.61,NA
Q3,2013-12-03,mg,2.71,NA
Q3,2013-12-03,ca,4.25,NA
Q3,2013-12-03,nh4_n,NA,NA
Q3,2013-12-03,no3_n,83,NA
Q3,2013-12-10,k,0.59,NA
Q3,2013-12-10,mg,2.72,NA
Q3,2013-12-10,ca,4.08,NA
Q3,2013-12-10,nh4_n,NA,NA
Q3,2013-12-10,no3_n,48,NA
Q3,2013-12-17,k,0.61,NA
Q3,2013-12-17,mg,2.72,NA
Q3,2013-12-17,ca,4.03,NA
Q3,2013-12-17,nh4_n,NA,NA
Q3,2013-12-17,no3_n,52,NA
Q3,2013-12-24,k,0.59,NA
Q3,2013-12-24,mg,2.77,NA
Q3,2013-12-24,ca,4.23,NA
Q3,2013-12-24,nh4_n,NA,NA
Q3,2013-12-24,no3_n,NA,NA
Q3,2013-12-31,k,0.75,NA
Q3,2013-12-31,mg,2.85,NA
Q3,2013-12-31,ca,4.56,NA
Q3,2013-12-31,nh4_n,NA,NA
Q3,2013-12-31,no3_n,NA,NA
Q3,2014-01-07,k,0.76,NA
Q3,2014-01-07,mg,2.73,NA
Q3,2014-01-07,ca,4.38,NA
Q3,2014-01-07,nh4_n,22,NA
Q3,2014-01-07,no3_n,94,NA
Q3,2014-01-14,k,0.74,NA
Q3,2014-01-14,mg,2.95,NA
Q3,2014-01-14,ca,4.76,NA
Q3,2014-01-14,nh4_n,6,NA
Q3,2014-01-14,no3_n,104,NA
Q3,2014-01-21,k,0.65,NA
Q3,2014-01-21,mg,3.13,NA
Q3,2014-01-21,ca,4.64,NA
Q3,2014-01-21,nh4_n,NA,NA
Q3,2014-01-21,no3_n,122,NA
Q3,2014-01-28,k,0.65,NA
Q3,2014-01-28,mg,2.56,NA
Q3,2014-01-28,ca,3.87,NA
Q3,2014-01-28,nh4_n,10,NA
Q3,2014-01-28,no3_n,74,NA
Q3,2014-02-04,k,0.74,NA
Q3,2014-02-04,mg,3.42,NA
Q3,2014-02-04,ca,5.13,NA
Q3,2014-02-04,nh4_n,NA,NA
Q3,2014-02-04,no3_n,107,NA
Q3,2014-02-11,k,0.72,NA
Q3,2014-02-11,mg,3.24,NA
Q3,2014-02-11,ca,4.78,NA
Q3,2014-02-11,nh4_n,8,NA
Q3,2014-02-11,no3_n,116,NA
Q3,2014-02-18,k,0.66,NA
Q3,2014-02-18,mg,2.99,NA
Q3,2014-02-18,ca,4.44,NA
Q3,2014-02-18,nh4_n,NA,NA
Q3,2014-02-18,no3_n,116,NA
Q3,2014-02-25,k,0.71,NA
Q3,2014-02-25,mg,3.24,NA
Q3,2014-02-25,ca,5.08,NA
Q3,2014-02-25,nh4_n,NA,NA
Q3,2014-02-25,no3_n,100,NA
Q3,2014-03-04,k,0.68,NA
Q3,2014-03-04,mg,3.3,NA
Q3,2014-03-04,ca,4.77,NA
Q3,2014-03-04,nh4_n,5,NA
Q3,2014-03-04,no3_n,111,NA
Q3,2014-03-11,k,0.69,NA
Q3,2014-03-11,mg,3.24,NA
Q3,2014-03-11,ca,5.08,NA
Q3,2014-03-11,nh4_n,NA,NA
Q3,2014-03-11,no3_n,99,NA
Q3,2014-03-18,k,0.72,NA
Q3,2014-03-18,mg,3.78,NA
Q3,2014-03-18,ca,6.13,NA
Q3,2014-03-18,nh4_n,NA,NA
Q3,2014-03-18,no3_n,NA,NA
Q3,2014-03-25,k,0.66,NA
Q3,2014-03-25,mg,4.04,NA
Q3,2014-03-25,ca,5.69,NA
Q3,2014-03-25,nh4_n,NA,NA
Q3,2014-03-25,no3_n,NA,NA
Q3,2014-04-01,k,0.74,NA
Q3,2014-04-01,mg,4.05,NA
Q3,2014-04-01,ca,5.47,NA
Q3,2014-04-01,nh4_n,NA,NA
Q3,2014-04-01,no3_n,NA,NA
Q3,2014-04-08,k,NA,NA
Q3,2014-04-08,mg,NA,NA
Q3,2014-04-08,ca,NA,NA
Q3,2014-04-08,nh4_n,NA,NA
Q3,2014-04-08,no3_n,NA,NA
Q3,2014-04-15,k,0.72,NA
Q3,2014-04-15,mg,4.07,NA
Q3,2014-04-15,ca,5.95,NA
Q3,2014-04-15,nh4_n,NA,NA
Q3,2014-04-15,no3_n,47,NA
Q3,2014-04-22,k,0.72,NA
Q3,2014-04-22,mg,3.75,NA
Q3,2014-04-22,ca,5.1,NA
Q3,2014-04-22,nh4_n,7,NA
Q3,2014-04-22,no3_n,44,NA
Q3,2014-04-29,k,0.63,NA
Q3,2014-04-29,mg,3.88,NA
Q3,2014-04-29,ca,5.43,NA
Q3,2014-04-29,nh4_n,NA,NA
Q3,2014-04-29,no3_n,NA,NA
Q3,2014-05-06,k,0.71,NA
Q3,2014-05-06,mg,3.25,NA
Q3,2014-05-06,ca,5.04,NA
Q3,2014-05-06,nh4_n,NA,NA
Q3,2014-05-06,no3_n,15,NA
Q3,2014-05-13,k,0.67,NA
Q3,2014-05-13,mg,2.5,NA
Q3,2014-05-13,ca,3.7,NA
Q3,2014-05-13,nh4_n,NA,NA
Q3,2014-05-13,no3_n,27,NA
Q3,2014-05-20,k,0.59,NA
Q3,2014-05-20,mg,1.82,NA
Q3,2014-05-20,ca,2.65,NA
Q3,2014-05-20,nh4_n,NA,NA
Q3,2014-05-20,no3_n,NA,NA
Q3,2014-05-27,k,0.71,NA
Q3,2014-05-27,mg,3.18,NA
Q3,2014-05-27,ca,4.92,NA
Q3,2014-05-27,nh4_n,NA,NA
Q3,2014-05-27,no3_n,46,NA
Q3,2014-06-03,k,0.72,NA
Q3,2014-06-03,mg,3.77,NA
Q3,2014-06-03,ca,5.43,NA
Q3,2014-06-03,nh4_n,NA,NA
Q3,2014-06-03,no3_n,52,NA
Q3,2014-06-10,k,0.81,NA
Q3,2014-06-10,mg,3.53,NA
Q3,2014-06-10,ca,5.1,NA
Q3,2014-06-10,nh4_n,6,NA
Q3,2014-06-10,no3_n,53,NA
Q3,2014-06-17,k,0.67,NA
Q3,2014-06-17,mg,3.85,NA
Q3,2014-06-17,ca,5.51,NA
Q3,2014-06-17,nh4_n,NA,NA
Q3,2014-06-17,no3_n,78,NA
Q3,2014-06-24,k,0.73,NA
Q3,2014-06-24,mg,3.78,NA
Q3,2014-06-24,ca,5.64,NA
Q3,2014-06-24,nh4_n,NA,NA
Q3,2014-06-24,no3_n,NA,NA
Q3,2014-07-01,k,0.76,NA
Q3,2014-07-01,mg,3.72,NA
Q3,2014-07-01,ca,6.09,NA
Q3,2014-07-01,nh4_n,6,NA
Q3,2014-07-01,no3_n,87,NA
Q3,2014-07-08,k,0.99,NA
Q3,2014-07-08,mg,3.74,NA
Q3,2014-07-08,ca,6.28,NA
Q3,2014-07-08,nh4_n,NA,NA
Q3,2014-07-08,no3_n,99,NA
Q3,2014-07-15,k,0.75,NA
Q3,2014-07-15,mg,4.08,NA
Q3,2014-07-15,ca,6.52,NA
Q3,2014-07-15,nh4_n,NA,NA
Q3,2014-07-15,no3_n,95,NA
Q3,2014-07-22,k,0.7,NA
Q3,2014-07-22,mg,3.45,NA
Q3,2014-07-22,ca,4.68,NA
Q3,2014-07-22,nh4_n,7,NA
Q3,2014-07-22,no3_n,84,NA
Q3,2014-07-29,k,0.82,NA
Q3,2014-07-29,mg,3.56,NA
Q3,2014-07-29,ca,5.79,NA
Q3,2014-07-29,nh4_n,12,NA
Q3,2014-07-29,no3_n,129,NA
Q3,2014-08-05,k,0.7,NA
Q3,2014-08-05,mg,2.76,NA
Q3,2014-08-05,ca,3.92,NA
Q3,2014-08-05,nh4_n,NA,NA
Q3,2014-08-05,no3_n,NA,NA
Q3,2014-08-12,k,0.91,NA
Q3,2014-08-12,mg,3.48,NA
Q3,2014-08-12,ca,5.96,NA
Q3,2014-08-12,nh4_n,NA,NA
Q3,2014-08-12,no3_n,NA,NA
Q3,2014-08-19,k,0.68,NA
Q3,2014-08-19,mg,3.98,NA
Q3,2014-08-19,ca,5.08,NA
Q3,2014-08-19,nh4_n,5,NA
Q3,2014-08-19,no3_n,108,NA
Q3,2014-08-26,k,0.99,NA
Q3,2014-08-26,mg,2.97,NA
Q3,2014-08-26,ca,5.64,NA
Q3,2014-08-26,nh4_n,8,NA
Q3,2014-08-26,no3_n,NA,NA
Q3,2014-09-02,k,0.74,NA
Q3,2014-09-02,mg,3.66,NA
Q3,2014-09-02,ca,4.75,NA
Q3,2014-09-02,nh4_n,7,NA
Q3,2014-09-02,no3_n,55,NA
Q3,2014-09-09,k,0.64,NA
Q3,2014-09-09,mg,2.91,NA
Q3,2014-09-09,ca,4.46,NA
Q3,2014-09-09,nh4_n,NA,NA
Q3,2014-09-09,no3_n,78,NA
Q3,2014-09-16,k,0.68,NA
Q3,2014-09-16,mg,3.49,NA
Q3,2014-09-16,ca,5.13,NA
Q3,2014-09-16,nh4_n,6,NA
Q3,2014-09-16,no3_n,104,NA
Q3,2014-09-23,k,0.63,NA
Q3,2014-09-23,mg,2.43,NA
Q3,2014-09-23,ca,3.32,NA
Q3,2014-09-23,nh4_n,9,NA
Q3,2014-09-23,no3_n,65,NA
Q3,2014-09-30,k,0.65,NA
Q3,2014-09-30,mg,3.75,NA
Q3,2014-09-30,ca,4.95,NA
Q3,2014-09-30,nh4_n,6,NA
Q3,2014-09-30,no3_n,80,NA
Q3,2014-10-07,k,0.65,NA
Q3,2014-10-07,mg,3.23,NA
Q3,2014-10-07,ca,5.05,NA
Q3,2014-10-07,nh4_n,NA,NA
Q3,2014-10-07,no3_n,99,NA
Q3,2014-10-14,k,0.63,NA
Q3,2014-10-14,mg,3.52,NA
Q3,2014-10-14,ca,4.48,NA
Q3,2014-10-14,nh4_n,NA,NA
Q3,2014-10-14,no3_n,NA,NA
Q3,2014-10-21,k,0.6,NA
Q3,2014-10-21,mg,3.33,NA
Q3,2014-10-21,ca,5.46,NA
Q3,2014-10-21,nh4_n,NA,NA
Q3,2014-10-21,no3_n,115,NA
Q3,2014-10-28,k,0.59,NA
Q3,2014-10-28,mg,3.4,NA
Q3,2014-10-28,ca,4.6,NA
Q3,2014-10-28,nh4_n,NA,NA
Q3,2014-10-28,no3_n,115,NA
Q3,2014-11-04,k,0.55,NA
Q3,2014-11-04,mg,2.28,NA
Q3,2014-11-04,ca,3.29,NA
Q3,2014-11-04,nh4_n,NA,NA
Q3,2014-11-04,no3_n,57,NA
Q3,2014-11-11,k,0.58,NA
Q3,2014-11-11,mg,2.74,NA
Q3,2014-11-11,ca,4.31,NA
Q3,2014-11-11,nh4_n,NA,NA
Q3,2014-11-11,no3_n,66,NA
Q3,2014-11-18,k,0.58,NA
Q3,2014-11-18,mg,3.05,NA
Q3,2014-11-18,ca,4.81,NA
Q3,2014-11-18,nh4_n,NA,NA
Q3,2014-11-18,no3_n,98,NA
Q3,2014-11-25,k,0.98,NA
Q3,2014-11-25,mg,2.05,NA
Q3,2014-11-25,ca,3.12,NA
Q3,2014-11-25,nh4_n,12,NA
Q3,2014-11-25,no3_n,123,NA
Q3,2014-12-02,k,NA,NA
Q3,2014-12-02,mg,NA,NA
Q3,2014-12-02,ca,NA,NA
Q3,2014-12-02,nh4_n,44,NA
Q3,2014-12-02,no3_n,NA,NA
Q3,2014-12-09,k,0.61,NA
Q3,2014-12-09,mg,3.19,NA
Q3,2014-12-09,ca,4.9,NA
Q3,2014-12-09,nh4_n,NA,NA
Q3,2014-12-09,no3_n,104,NA
Q3,2014-12-16,k,0.45,NA
Q3,2014-12-16,mg,0.79,NA
Q3,2014-12-16,ca,0.97,NA
Q3,2014-12-16,nh4_n,NA,NA
Q3,2014-12-16,no3_n,12,NA
Q3,2014-12-23,k,0.67,NA
Q3,2014-12-23,mg,3.49,NA
Q3,2014-12-23,ca,5.16,NA
Q3,2014-12-23,nh4_n,NA,NA
Q3,2014-12-23,no3_n,7,NA
Q3,2014-12-30,k,0.66,NA
Q3,2014-12-30,mg,3.82,NA
Q3,2014-12-30,ca,5.29,NA
Q3,2014-12-30,nh4_n,NA,NA
Q3,2014-12-30,no3_n,40,NA
Q3,2015-01-05,k,0.65,NA
Q3,2015-01-05,mg,3.7,NA
Q3,2015-01-05,ca,5.45,NA
Q3,2015-01-05,nh4_n,NA,NA
Q3,2015-01-05,no3_n,NA,NA
Q3,2015-01-13,k,NA,NA
Q3,2015-01-13,mg,NA,NA
Q3,2015-01-13,ca,NA,NA
Q3,2015-01-13,nh4_n,NA,NA
Q3,2015-01-13,no3_n,NA,NA
Q3,2015-01-20,k,0.7,NA
Q3,2015-01-20,mg,4.26,NA
Q3,2015-01-20,ca,5.47,NA
Q3,2015-01-20,nh4_n,NA,NA
Q3,2015-01-20,no3_n,108,NA
Q3,2015-01-27,k,0.73,NA
Q3,2015-01-27,mg,4.31,NA
Q3,2015-01-27,ca,5.41,NA
Q3,2015-01-27,nh4_n,NA,NA
Q3,2015-01-27,no3_n,NA,NA
Q3,2015-02-03,k,0.58,NA
Q3,2015-02-03,mg,3.33,NA
Q3,2015-02-03,ca,5.54,NA
Q3,2015-02-03,nh4_n,NA,NA
Q3,2015-02-03,no3_n,114,NA
Q3,2015-02-10,k,0.63,NA
Q3,2015-02-10,mg,3.64,NA
Q3,2015-02-10,ca,5.48,NA
Q3,2015-02-10,nh4_n,NA,NA
Q3,2015-02-10,no3_n,NA,NA
Q3,2015-02-17,k,NA,NA
Q3,2015-02-17,mg,NA,NA
Q3,2015-02-17,ca,NA,NA
Q3,2015-02-17,nh4_n,NA,NA
Q3,2015-02-17,no3_n,NA,NA
Q3,2015-02-24,k,0.54,NA
Q3,2015-02-24,mg,1.79,NA
Q3,2015-02-24,ca,4.07,NA
Q3,2015-02-24,nh4_n,NA,NA
Q3,2015-02-24,no3_n,NA,NA
Q3,2015-03-03,k,0.63,NA
Q3,2015-03-03,mg,2.17,NA
Q3,2015-03-03,ca,5.02,NA
Q3,2015-03-03,nh4_n,NA,NA
Q3,2015-03-03,no3_n,NA,NA
Q3,2015-03-10,k,0.63,NA
Q3,2015-03-10,mg,3.33,NA
Q3,2015-03-10,ca,5.62,NA
Q3,2015-03-10,nh4_n,6,NA
Q3,2015-03-10,no3_n,NA,NA
Q3,2015-03-17,k,0.76,NA
Q3,2015-03-17,mg,2.97,NA
Q3,2015-03-17,ca,5.89,NA
Q3,2015-03-17,nh4_n,NA,NA
Q3,2015-03-17,no3_n,81,NA
Q3,2015-03-24,k,0.74,NA
Q3,2015-03-24,mg,4.08,NA
Q3,2015-03-24,ca,5.34,NA
Q3,2015-03-24,nh4_n,NA,NA
Q3,2015-03-24,no3_n,107,NA
Q3,2015-03-31,k,0.71,NA
Q3,2015-03-31,mg,4.06,NA
Q3,2015-03-31,ca,5.54,NA
Q3,2015-03-31,nh4_n,NA,NA
Q3,2015-03-31,no3_n,NA,NA
Q3,2015-04-07,k,0.81,NA
Q3,2015-04-07,mg,3.95,NA
Q3,2015-04-07,ca,5.18,NA
Q3,2015-04-07,nh4_n,NA,NA
Q3,2015-04-07,no3_n,NA,NA
Q3,2015-04-14,k,0.83,NA
Q3,2015-04-14,mg,2.88,NA
Q3,2015-04-14,ca,3.99,NA
Q3,2015-04-14,nh4_n,NA,NA
Q3,2015-04-14,no3_n,NA,NA
Q3,2015-04-21,k,0.94,NA
Q3,2015-04-21,mg,3.78,NA
Q3,2015-04-21,ca,5.44,NA
Q3,2015-04-21,nh4_n,NA,NA
Q3,2015-04-21,no3_n,65,NA
Q3,2015-04-28,k,0.83,NA
Q3,2015-04-28,mg,3.92,NA
Q3,2015-04-28,ca,5.66,NA
Q3,2015-04-28,nh4_n,NA,NA
Q3,2015-04-28,no3_n,74,NA
Q3,2015-05-05,k,0.67,NA
Q3,2015-05-05,mg,4.03,NA
Q3,2015-05-05,ca,5.74,NA
Q3,2015-05-05,nh4_n,NA,NA
Q3,2015-05-05,no3_n,64,NA
Q3,2015-05-12,k,0.92,NA
Q3,2015-05-12,mg,4.36,NA
Q3,2015-05-12,ca,6.4,NA
Q3,2015-05-12,nh4_n,NA,NA
Q3,2015-05-12,no3_n,NA,NA
Q3,2015-05-19,k,0.71,NA
Q3,2015-05-19,mg,3.94,NA
Q3,2015-05-19,ca,6.25,NA
Q3,2015-05-19,nh4_n,NA,NA
Q3,2015-05-19,no3_n,NA,NA
Q3,2015-05-26,k,0.75,NA
Q3,2015-05-26,mg,3.92,NA
Q3,2015-05-26,ca,6.72,NA
Q3,2015-05-26,nh4_n,NA,NA
Q3,2015-05-26,no3_n,NA,NA
Q3,2015-06-02,k,0.72,NA
Q3,2015-06-02,mg,3.89,NA
Q3,2015-06-02,ca,6.08,NA
Q3,2015-06-02,nh4_n,5,NA
Q3,2015-06-02,no3_n,77,NA
Q3,2015-06-09,k,0.72,NA
Q3,2015-06-09,mg,3.68,NA
Q3,2015-06-09,ca,5.64,NA
Q3,2015-06-09,nh4_n,NA,NA
Q3,2015-06-09,no3_n,NA,NA
Q3,2015-06-16,k,0.73,NA
Q3,2015-06-16,mg,3.76,NA
Q3,2015-06-16,ca,6.55,NA
Q3,2015-06-16,nh4_n,NA,NA
Q3,2015-06-16,no3_n,95,NA
Q3,2015-06-23,k,0.74,NA
Q3,2015-06-23,mg,4.11,NA
Q3,2015-06-23,ca,6.48,NA
Q3,2015-06-23,nh4_n,NA,NA
Q3,2015-06-23,no3_n,NA,NA
Q3,2015-06-30,k,0.69,NA
Q3,2015-06-30,mg,4.08,NA
Q3,2015-06-30,ca,6.4,NA
Q3,2015-06-30,nh4_n,NA,NA
Q3,2015-06-30,no3_n,NA,NA
Q3,2015-07-07,k,0.62,NA
Q3,2015-07-07,mg,3.94,NA
Q3,2015-07-07,ca,6.68,NA
Q3,2015-07-07,nh4_n,NA,NA
Q3,2015-07-07,no3_n,NA,NA
Q3,2015-07-14,k,1.27,NA
Q3,2015-07-14,mg,4.14,NA
Q3,2015-07-14,ca,7,NA
Q3,2015-07-14,nh4_n,NA,NA
Q3,2015-07-14,no3_n,100,NA
Q3,2015-07-21,k,0.68,NA
Q3,2015-07-21,mg,3.67,NA
Q3,2015-07-21,ca,5.75,NA
Q3,2015-07-21,nh4_n,NA,NA
Q3,2015-07-21,no3_n,125,NA
Q3,2015-07-28,k,0.62,NA
Q3,2015-07-28,mg,3.74,NA
Q3,2015-07-28,ca,5.64,NA
Q3,2015-07-28,nh4_n,NA,NA
Q3,2015-07-28,no3_n,81,NA
Q3,2015-08-04,k,0.61,NA
Q3,2015-08-04,mg,3.63,NA
Q3,2015-08-04,ca,5.61,NA
Q3,2015-08-04,nh4_n,NA,NA
Q3,2015-08-04,no3_n,220,NA
Q3,2015-08-11,k,0.65,NA
Q3,2015-08-11,mg,3.63,NA
Q3,2015-08-11,ca,5.33,NA
Q3,2015-08-11,nh4_n,NA,NA
Q3,2015-08-11,no3_n,100,NA
Q3,2015-08-18,k,0.63,NA
Q3,2015-08-18,mg,3.56,NA
Q3,2015-08-18,ca,5.19,NA
Q3,2015-08-18,nh4_n,NA,NA
Q3,2015-08-18,no3_n,97,NA
Q3,2015-08-25,k,0.75,NA
Q3,2015-08-25,mg,3.15,NA
Q3,2015-08-25,ca,5.19,NA
Q3,2015-08-25,nh4_n,25,NA
Q3,2015-08-25,no3_n,NA,NA
Q3,2015-09-01,k,0.78,NA
Q3,2015-09-01,mg,3.85,NA
Q3,2015-09-01,ca,5.37,NA
Q3,2015-09-01,nh4_n,NA,NA
Q3,2015-09-01,no3_n,116,NA
Q3,2015-09-08,k,0.62,NA
Q3,2015-09-08,mg,3.18,NA
Q3,2015-09-08,ca,4.83,NA
Q3,2015-09-08,nh4_n,NA,NA
Q3,2015-09-08,no3_n,NA,NA
Q3,2015-09-15,k,0.66,NA
Q3,2015-09-15,mg,3.59,NA
Q3,2015-09-15,ca,5.53,NA
Q3,2015-09-15,nh4_n,NA,NA
Q3,2015-09-15,no3_n,23,NA
Q3,2015-09-22,k,0.63,NA
Q3,2015-09-22,mg,2.96,NA
Q3,2015-09-22,ca,4.38,NA
Q3,2015-09-22,nh4_n,8,NA
Q3,2015-09-22,no3_n,NA,NA
Q3,2015-09-29,k,0.69,NA
Q3,2015-09-29,mg,3.56,NA
Q3,2015-09-29,ca,5.66,NA
Q3,2015-09-29,nh4_n,9,NA
Q3,2015-09-29,no3_n,16,NA
Q3,2015-10-06,k,0.57,NA
Q3,2015-10-06,mg,3.36,NA
Q3,2015-10-06,ca,5.5,NA
Q3,2015-10-06,nh4_n,NA,NA
Q3,2015-10-06,no3_n,NA,NA
Q3,2015-10-13,k,0.66,NA
Q3,2015-10-13,mg,3.9,NA
Q3,2015-10-13,ca,5.14,NA
Q3,2015-10-13,nh4_n,8,NA
Q3,2015-10-13,no3_n,137,NA
Q3,2015-10-20,k,0.78,NA
Q3,2015-10-20,mg,3.83,NA
Q3,2015-10-20,ca,6,NA
Q3,2015-10-20,nh4_n,8,NA
Q3,2015-10-20,no3_n,28,NA
Q3,2015-10-27,k,0.68,NA
Q3,2015-10-27,mg,2.69,NA
Q3,2015-10-27,ca,4.17,NA
Q3,2015-10-27,nh4_n,NA,NA
Q3,2015-10-27,no3_n,99,NA
Q3,2015-11-03,k,0.68,NA
Q3,2015-11-03,mg,3,NA
Q3,2015-11-03,ca,4.77,NA
Q3,2015-11-03,nh4_n,5,NA
Q3,2015-11-03,no3_n,106,NA
Q3,2015-11-10,k,0.72,NA
Q3,2015-11-10,mg,3.38,NA
Q3,2015-11-10,ca,5.26,NA
Q3,2015-11-10,nh4_n,NA,NA
Q3,2015-11-10,no3_n,NA,NA
Q3,2015-11-17,k,0.71,NA
Q3,2015-11-17,mg,3.1,NA
Q3,2015-11-17,ca,4.89,NA
Q3,2015-11-17,nh4_n,NA,NA
Q3,2015-11-17,no3_n,6,NA
Q3,2015-11-24,k,0.7,NA
Q3,2015-11-24,mg,3.32,NA
Q3,2015-11-24,ca,5.42,NA
Q3,2015-11-24,nh4_n,NA,NA
Q3,2015-11-24,no3_n,134,NA
Q3,2015-12-01,k,0.75,NA
Q3,2015-12-01,mg,3.36,NA
Q3,2015-12-01,ca,4.7,NA
Q3,2015-12-01,nh4_n,NA,NA
Q3,2015-12-01,no3_n,NA,NA
Q3,2015-12-08,k,0.79,NA
Q3,2015-12-08,mg,2.94,NA
Q3,2015-12-08,ca,4.7,NA
Q3,2015-12-08,nh4_n,9,NA
Q3,2015-12-08,no3_n,NA,NA
Q3,2015-12-15,k,0.74,NA
Q3,2015-12-15,mg,3.47,NA
Q3,2015-12-15,ca,5.73,NA
Q3,2015-12-15,nh4_n,6,NA
Q3,2015-12-15,no3_n,116,NA
Q3,2015-12-22,k,0.64,NA
Q3,2015-12-22,mg,3.31,NA
Q3,2015-12-22,ca,5.61,NA
Q3,2015-12-22,nh4_n,NA,NA
Q3,2015-12-22,no3_n,139,NA
Q3,2015-12-29,k,0.66,NA
Q3,2015-12-29,mg,3.36,NA
Q3,2015-12-29,ca,5.73,NA
Q3,2015-12-29,nh4_n,8,NA
Q3,2015-12-29,no3_n,128,NA
Q3,2016-01-05,k,0.65,NA
Q3,2016-01-05,mg,3.54,NA
Q3,2016-01-05,ca,5.5,NA
Q3,2016-01-05,nh4_n,NA,NA
Q3,2016-01-05,no3_n,131,NA
Q3,2016-01-12,k,0.71,NA
Q3,2016-01-12,mg,3.54,NA
Q3,2016-01-12,ca,5.83,NA
Q3,2016-01-12,nh4_n,NA,NA
Q3,2016-01-12,no3_n,NA,NA
Q3,2016-01-19,k,0.69,NA
Q3,2016-01-19,mg,3.61,NA
Q3,2016-01-19,ca,6.04,NA
Q3,2016-01-19,nh4_n,6,NA
Q3,2016-01-19,no3_n,112,NA
Q3,2016-01-26,k,0.71,NA
Q3,2016-01-26,mg,3.6,NA
Q3,2016-01-26,ca,6.02,NA
Q3,2016-01-26,nh4_n,NA,NA
Q3,2016-01-26,no3_n,136,NA
Q3,2016-02-02,k,0.68,NA
Q3,2016-02-02,mg,3.83,NA
Q3,2016-02-02,ca,6.04,NA
Q3,2016-02-02,nh4_n,NA,NA
Q3,2016-02-02,no3_n,NA,NA
Q3,2016-02-09,k,0.59,NA
Q3,2016-02-09,mg,3.47,NA
Q3,2016-02-09,ca,4.76,NA
Q3,2016-02-09,nh4_n,NA,NA
Q3,2016-02-09,no3_n,6,NA
Q3,2016-02-16,k,0.64,NA
Q3,2016-02-16,mg,3.17,NA
Q3,2016-02-16,ca,5.27,NA
Q3,2016-02-16,nh4_n,NA,NA
Q3,2016-02-16,no3_n,142,NA
Q3,2016-02-23,k,0.68,NA
Q3,2016-02-23,mg,3.4,NA
Q3,2016-02-23,ca,5.48,NA
Q3,2016-02-23,nh4_n,NA,NA
Q3,2016-02-23,no3_n,118,NA
Q3,2016-03-01,k,0.79,NA
Q3,2016-03-01,mg,3.51,NA
Q3,2016-03-01,ca,6.18,NA
Q3,2016-03-01,nh4_n,NA,NA
Q3,2016-03-01,no3_n,106,NA
Q3,2016-03-08,k,1.38,NA
Q3,2016-03-08,mg,2.75,NA
Q3,2016-03-08,ca,5.62,NA
Q3,2016-03-08,nh4_n,NA,NA
Q3,2016-03-08,no3_n,130,NA
Q3,2016-03-15,k,0.71,NA
Q3,2016-03-15,mg,3.09,NA
Q3,2016-03-15,ca,4.69,NA
Q3,2016-03-15,nh4_n,NA,NA
Q3,2016-03-15,no3_n,NA,NA
Q3,2016-03-22,k,0.76,NA
Q3,2016-03-22,mg,3.85,NA
Q3,2016-03-22,ca,6.45,NA
Q3,2016-03-22,nh4_n,NA,NA
Q3,2016-03-22,no3_n,NA,NA
Q3,2016-03-29,k,0.75,NA
Q3,2016-03-29,mg,3.84,NA
Q3,2016-03-29,ca,6.13,NA
Q3,2016-03-29,nh4_n,NA,NA
Q3,2016-03-29,no3_n,114,NA
Q3,2016-04-05,k,0.8,NA
Q3,2016-04-05,mg,3.17,NA
Q3,2016-04-05,ca,5.2,NA
Q3,2016-04-05,nh4_n,NA,NA
Q3,2016-04-05,no3_n,72,NA
Q3,2016-04-12,k,0.72,NA
Q3,2016-04-12,mg,2.61,NA
Q3,2016-04-12,ca,4.07,NA
Q3,2016-04-12,nh4_n,NA,NA
Q3,2016-04-12,no3_n,NA,NA
Q3,2016-04-19,k,0.71,NA
Q3,2016-04-19,mg,2.85,NA
Q3,2016-04-19,ca,4.51,NA
